Event,Timestamp,Framecount,SessionID,Email,EventType,MotorSpaceWidth,MotorSpaceHeight,MotorSpaceMultiplier,MotorSpaceCenterPositionX,MotorSpaceCenterPositionY,MotorSpaceCenterPositionZ,MotorSpaceGainX,MotorSpaceGainY,MotorSpaceName,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,ControllerOffset,PrismOffset,DualTask,HideWall,HideWallAmount,GeometricMirror,ControllerSmoothed,ControllerAimAssistState,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,ParticipantId,TestId,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallBoundsXMin,WallBoundsYMin,WallBoundsZMin,WallBoundsXMax,WallBoundsYMax,WallBoundsZMax,WallCenterX,WallCenterY,WallCenterZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleId,MoleSpawnOrder,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,MoleActivatedDuration,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
Mole Spawned,2021-11-10 10:59:57.0301,35766,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169682.772579,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,171.092,458.908,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4011,5.0000,0303,0125,3,3,0.2222,0.2222,0.5451,1.5170,0.2411,333.3703,30.3562,27.4340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0035,1.7815,-0.0063,0.0564,12.0472,358.3104,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2275,2.8348,5.4346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0908,9,8,2.2304,2.9188,5.5985,2.2304,1.0688,5.0485,0.4517649,0.4482232,0.7713653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fake Mole Spawned,2021-11-10 10:59:57.0331,35766,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169682.775798,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,171.092,458.908,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.6667,1.2003,6.0825,-1.6667,-0.6497,5.5325,0.3906,5.0000,0304,0125,3,4,0.2222,0.3333,0.5451,1.5170,0.2411,333.3703,30.3562,27.4340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0035,1.7815,-0.0063,0.0564,12.0472,358.3104,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2275,2.8348,5.4346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4517649,0.4482232,0.7713653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Pointer Shoot,2021-11-10 10:59:58.0252,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0089,169683.768746,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.6874782,-0.1173538,0.7166601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-11-10 10:59:58.0291,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169683.770846,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4051,5.0000,0303,0125,3,3,0.2222,0.2222,-0.0025,1.2574,0.2657,6.7394,316.1906,25.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0256,1.7802,-0.0094,0.9102,358.5371,359.7477,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6568,0.7352,5.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,-0.6874782,-0.1173538,0.7166601,1.0179,0.0098,-0.0460,NULL,NULL,NULL,NULL,NULL
Fake Mole Expired,2021-11-10 10:59:58.0340,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169683.775918,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.6667,1.2003,6.0825,-1.6667,-0.6497,5.5325,0.3906,5.0000,0304,0125,3,4,0.2222,0.3333,-0.0025,1.2574,0.2657,6.7394,316.1906,25.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0256,1.7802,-0.0094,0.9102,358.5371,359.7477,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6568,0.7352,5.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,-0.6874782,-0.1173538,0.7166601,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Expired,2021-11-10 10:59:58.0379,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169683.779482,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,0.4051,5.0000,0303,0125,3,3,0.2222,0.2222,-0.0025,1.2574,0.2657,6.7394,316.1906,25.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0256,1.7802,-0.0094,0.9102,358.5371,359.7477,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6568,0.7352,5.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,-0.6874782,-0.1173538,0.7166601,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Spawned,2021-11-10 10:59:58.0399,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169683.782797,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.4185,5.0000,0702,0126,7,2,0.6667,0.1111,-0.0025,1.2574,0.2657,6.7394,316.1906,25.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0256,1.7802,-0.0094,0.9102,358.5371,359.7477,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6568,0.7352,5.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0303,3,3,-1.6667,0.7812,5.9672,-1.6667,-1.0688,5.4172,-0.6874782,-0.1173538,0.7166601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fake Mole Spawned,2021-11-10 10:59:58.0438,35821,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169683.785485,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,172.11,457.89,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,0.4011,5.0000,0604,0126,6,4,0.5556,0.3333,-0.0025,1.2574,0.2657,6.7394,316.1906,25.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0256,1.7802,-0.0094,0.9102,358.5371,359.7477,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6568,0.7352,5.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,-0.6874782,-0.1173538,0.7166601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Pointer Shoot,2021-11-10 10:59:59.1273,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.1024,169684.870534,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.131629,-0.2259572,0.9652032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-11-10 10:59:59.1303,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169684.872341,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.4218,5.0000,0702,0126,7,2,0.6667,0.1111,0.3549,1.2189,0.2916,13.0592,7.7658,29.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0141,1.7811,-0.0112,0.7873,4.4910,357.7094,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9402,0.3969,5.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.131629,-0.2259572,0.9652032,1.0988,-0.0899,0.0140,NULL,NULL,NULL,NULL,NULL
Fake Mole Expired,2021-11-10 10:59:59.1332,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169684.875862,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,0.4011,5.0000,0604,0126,6,4,0.5556,0.3333,0.3549,1.2189,0.2916,13.0592,7.7658,29.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0141,1.7811,-0.0112,0.7873,4.4910,357.7094,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9402,0.3969,5.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.131629,-0.2259572,0.9652032,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Expired,2021-11-10 10:59:59.1372,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169684.87881,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.4218,5.0000,0702,0126,7,2,0.6667,0.1111,0.3549,1.2189,0.2916,13.0592,7.7658,29.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0141,1.7811,-0.0112,0.7873,4.4910,357.7094,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9402,0.3969,5.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.131629,-0.2259572,0.9652032,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Spawned,2021-11-10 10:59:59.1401,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169684.882227,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3331,5.0000,0206,0127,2,6,0.1111,0.5556,0.3549,1.2189,0.2916,13.0592,7.7658,29.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0141,1.7811,-0.0112,0.7873,4.4910,357.7094,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9402,0.3969,5.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.131629,-0.2259572,0.9652032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fake Mole Spawned,2021-11-10 10:59:59.1421,35884,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169684.885044,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,173.2089,456.7911,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.0301,2.4997,6.3376,-1.0301,0.6497,5.7876,0.4049,5.0000,0407,0127,4,7,0.3333,0.6667,0.3549,1.2189,0.2916,13.0592,7.7658,29.1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0141,1.7811,-0.0112,0.7873,4.4910,357.7094,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9402,0.3969,5.8845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.131629,-0.2259572,0.9652032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Pointer Shoot,2021-11-10 11:00:00.1110,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9830,169685.853518,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.8086427,0.1611392,0.5658014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-11-10 11:00:00.1139,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169685.855927,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3328,5.0000,0206,0127,2,6,0.1111,0.5556,-0.0851,1.4160,0.2582,350.7270,304.9802,36.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0241,1.7812,-0.0117,0.8281,359.4051,358.0216,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2069,2.0522,5.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,-0.8086427,0.1611392,0.5658014,0.9811,0.0237,-0.0158,NULL,NULL,NULL,NULL,NULL
Fake Mole Expired,2021-11-10 11:00:00.1168,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169685.859363,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.0301,2.4997,6.3376,-1.0301,0.6497,5.7876,0.4049,5.0000,0407,0127,4,7,0.3333,0.6667,-0.0851,1.4160,0.2582,350.7270,304.9802,36.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0241,1.7812,-0.0117,0.8281,359.4051,358.0216,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2069,2.0522,5.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,-0.8086427,0.1611392,0.5658014,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Expired,2021-11-10 11:00:00.1198,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169685.862578,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3328,5.0000,0206,0127,2,6,0.1111,0.5556,-0.0851,1.4160,0.2582,350.7270,304.9802,36.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0241,1.7812,-0.0117,0.8281,359.4051,358.0216,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2069,2.0522,5.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,-0.8086427,0.1611392,0.5658014,5.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Spawned,2021-11-10 11:00:00.1227,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169685.865435,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4008,5.0000,0404,0128,4,4,0.3333,0.3333,-0.0851,1.4160,0.2582,350.7270,304.9802,36.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0241,1.7812,-0.0117,0.8281,359.4051,358.0216,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2069,2.0522,5.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,-0.8086427,0.1611392,0.5658014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fake Mole Spawned,2021-11-10 11:00:00.1257,35936,1d28e719f83b7268a009e9c5ccbf3f32,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,169685.86836,169209.8623577,0020211110105705,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,174.19,455.81,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,MED7 R (R),-2.2304,3.3171,5.4283,-2.2304,1.4671,4.8783,0.4201,5.0000,0209,0128,2,9,0.1111,0.8889,-0.0851,1.4160,0.2582,350.7270,304.9802,36.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0241,1.7812,-0.0117,0.8281,359.4051,358.0216,0.0000,0.0000,0.0000,-0.2447,0.5141,0.0341,0.0000,82.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2069,2.0522,5.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,-0.8086427,0.1611392,0.5658014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
